genes	logFC	logCPM	LR	PValue	FDR	symbol	keyvals
ENSG00000116260	0.182881621070144	5.83051112157134	22.0372786025937	2.67406080519612e-06	0.000394402746061624	QSOX1	gold
ENSG00000174306	-0.159121162741528	7.78123383437099	21.9946581522815	2.73410367318305e-06	0.000400083328050659	ZHX3	royalblue
ENSG00000136205	-0.321779602946737	7.40385141280391	21.9483785926261	2.80083431254508e-06	0.000406646131752639	TNS3	royalblue
ENSG00000243927	-0.618359159362652	4.04877751733444	21.9057637256885	2.86372508098926e-06	0.000412554007016314	MRPS6	royalblue
ENSG00000205632	0.565675455205618	2.760632660885	21.7551605724375	3.09755532896345e-06	0.000442807447949668	LINC01310	gold
ENSG00000111961	-0.230786085232616	7.97329584902768	21.7199152713916	3.15498891076086e-06	0.000447574915401373	SASH1	royalblue
ENSG00000013288	0.199991054540828	6.23199425587367	21.6372874344401	3.29385822184163e-06	0.000463735312081098	MAN2B2	gold
ENSG00000125733	-0.474953030709571	4.02313799408146	21.5562316180736	3.43604390681562e-06	0.000480116089956853	TRIP10	royalblue
ENSG00000159176	-0.412816431427995	9.09421638750211	21.4416226615991	3.64766202710619e-06	0.000505881724714489	CSRP1	royalblue
ENSG00000172831	0.191783333475511	4.87173492915614	21.4265094644965	3.67652672113092e-06	0.000506107945077756	CES2	gold
ENSG00000141522	0.189855064868374	7.64939393798541	21.4098344630828	3.70864033492033e-06	0.000506774794001172	ARHGDIA	gold
ENSG00000187068	0.189365608639774	6.35246875219665	21.358421747219	3.80943639912784e-06	0.000516748657236436	C3orf70	gold
ENSG00000196739	-0.569113762156501	4.1342003845839	21.2940402361496	3.93954397663309e-06	0.000530525255519923	COL27A1	royalblue
ENSG00000154727	-0.246844980012859	5.68543104154069	21.2322861307333	4.06853032103779e-06	0.00054395372292206	GABPA	royalblue
ENSG00000112739	-0.128965329571907	6.11246097155505	21.2087118668318	4.11888042473503e-06	0.000546751955809113	PRP4K	royalblue
ENSG00000103449	-0.230141389286709	5.69058497579601	21.1781881527829	4.18500334981547e-06	0.000551537193388082	SALL1	royalblue
ENSG00000100226	0.141657927403973	5.95960325110046	21.1648252152451	4.21428548542336e-06	0.000551537193388082	GTPBP1	gold
ENSG00000159674	0.339023047387672	3.26255380067368	21.0771118626062	4.41166276197417e-06	0.00057333105432537	SPON2	gold
ENSG00000008294	-0.121931609356826	8.06247785098184	21.0489725765196	4.47692846703144e-06	0.000577772490495223	SPAG9	royalblue
ENSG00000250986	-0.272846353924663	4.15100041997325	20.9426852253739	4.7323133232916e-06	0.000606519384827939	NA	royalblue
ENSG00000282499	0.724496440705968	1.70417329472548	20.8867971595741	4.87241396715505e-06	0.000617058072490045	TRBV25-1	gold
ENSG00000099937	-0.711221886701064	2.63617628620802	20.8834451407434	4.88094794748367e-06	0.000617058072490045	SERPIND1	royalblue
ENSG00000053254	-0.194363027737679	6.45082266819553	20.8423937595374	4.98668648744508e-06	0.000626166092450536	FOXN3	royalblue
ENSG00000100014	-0.214303128977494	4.55071335864123	20.7776118093126	5.15824578814546e-06	0.000640694152689202	SPECC1L	royalblue
ENSG00000139352	-0.424607229546335	3.88766006475745	20.7727577039934	5.17133678989347e-06	0.000640694152689202	ASCL1	royalblue
ENSG00000158865	-0.723728997085305	2.45915293510685	20.7072503097516	5.35129959131957e-06	0.00065859967950386	SLC5A11	royalblue
ENSG00000181029	-0.348451250848908	3.18850810924579	20.6803396254979	5.42703829528392e-06	0.000659228568416708	TRAPPC5	royalblue
ENSG00000168538	0.144752378285011	5.39842000791606	20.6782173659373	5.43305685571838e-06	0.000659228568416708	TRAPPC11	gold
ENSG00000103522	0.791579389563474	1.95987871513202	20.6677539991981	5.46282821438727e-06	0.000659228568416708	IL21R	gold
ENSG00000133069	-0.173739836143031	6.53129578679335	20.5978837549941	5.66587107947517e-06	0.000678843438291752	TMCC2	royalblue
ENSG00000146842	0.226549126402306	4.18127921275793	20.5869148834765	5.69842748458423e-06	0.000678843438291752	TMEM209	gold
ENSG00000187134	-0.610974642126866	3.83929843007397	20.5407367024451	5.83755965143334e-06	0.00069098858956839	AKR1C1	royalblue
ENSG00000110002	0.200182035916188	5.06365000989018	20.518259250649	5.90651161797334e-06	0.000694725391825421	VWA5A	gold
ENSG00000068400	0.161613710774442	6.25721677205612	20.4675459467378	6.06509797689135e-06	0.000708891703160684	GRIPAP1	gold
ENSG00000213062	0.299891390642418	3.97965493042069	20.4374745714834	6.16114599178481e-06	0.000715617106945805	NA	gold
ENSG00000184271	-0.162281674100209	5.98334711751076	20.3647645513214	6.39973857471078e-06	0.000737906968556435	POU6F1	royalblue
ENSG00000138135	0.827477241972837	2.05273664135574	20.3550041443535	6.4324649648161e-06	0.000737906968556435	CH25H	gold
ENSG00000136720	-0.129059628851152	6.60331693535314	20.3427330203587	6.47384819253129e-06	0.000738098127668721	HS6ST1	royalblue
ENSG00000076716	-0.381166503739768	4.55769256598097	20.2887159858777	6.65921659957156e-06	0.000750843275336544	GPC4	royalblue
ENSG00000144677	-0.184626878092689	5.35315356251404	20.2750442142845	6.70697253812011e-06	0.000750843275336544	CTDSPL	royalblue
ENSG00000115155	0.482537978293381	6.54692800559527	20.2600303426976	6.75981263431158e-06	0.000750843275336544	OTOF	gold
ENSG00000091490	-0.380225411324501	4.79300253234808	20.2523340674491	6.78706085060961e-06	0.000750843275336544	SEL1L3	royalblue
ENSG00000141858	-0.181996132029231	5.25636340299861	20.2521682676538	6.78764906675309e-06	0.000750843275336544	SAMD1	royalblue
