ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0015695	organic cation transport	10/606	120/18986	0.08333333333333333	2.6108360836083606	3.2141853460407104	0.005107653312816714	0.04269300349707329	0.033146440853573364	SLC7A2/SLC38A2/SLC47A1/SLC6A20/CRH/VIP/SLC32A1/SLC16A9/SLCO1A2/RGS4	10
GO:0032355	response to estradiol	10/606	120/18986	0.08333333333333333	2.6108360836083606	3.2141853460407104	0.005107653312816714	0.04269300349707329	0.033146440853573364	CYP1B1/GJB2/COL1A1/MSX2/CRHBP/PENK/TACR1/IGFBP2/NQO1/PTGFR	10
GO:0042303	molting cycle	10/606	120/18986	0.08333333333333333	2.6108360836083606	3.2141853460407104	0.005107653312816714	0.04269300349707329	0.033146440853573364	IGFBP5/TGFB2/LRP4/CD109/MSX2/LRIG1/SMO/TSKU/EDA/NGFR	10
GO:0042633	hair cycle	10/606	120/18986	0.08333333333333333	2.6108360836083606	3.2141853460407104	0.005107653312816714	0.04269300349707329	0.033146440853573364	IGFBP5/TGFB2/LRP4/CD109/MSX2/LRIG1/SMO/TSKU/EDA/NGFR	10
GO:0045860	positive regulation of protein kinase activity	16/606	243/18986	0.06584362139917696	2.062882831493026	3.0278742565580252	0.005140966189588938	0.04289006830518802	0.03329944009165561	ANGPT1/CEMIP/TGFB2/SASH1/DDR2/ADCYAP1/TPD52L1/S100A12/FGF2/TLR4/LTF/DRD4/TNFRSF10A/FLT3/FLT1/PRLR	16
GO:0035282	segmentation	9/606	102/18986	0.08823529411764706	2.7644146767617936	3.2443119854733116	0.005332576994937056	0.04440454000509968	0.03447526147955526	SFRP2/FOXC1/TBX18/SEMA3C/PCDH8/OSR1/TBX3/ZIC3/EGR2	9
GO:0006956	complement activation	7/606	67/18986	0.1044776119402985	3.2732870301955566	3.3846319223569554	0.005409111717233803	0.044604998583850065	0.03463089560880073	C7/C1S/C4B/C4A/C1R/CFH/CFI	7
GO:0070613	regulation of protein processing	7/606	67/18986	0.1044776119402985	3.2732870301955566	3.3846319223569554	0.005409111717233803	0.044604998583850065	0.03463089560880073	GAS1/ANXA2/LDLRAD3/RFX4/IL1R2/S100A10/MMP14	7
GO:0002068	glandular epithelial cell development	5/606	36/18986	0.1388888888888889	4.351393472680601	3.654609021903459	0.005417406184417658	0.044604998583850065	0.03463089560880073	BMP6/BMP4/PGR/PAX6/SMO	5
GO:0034405	response to fluid shear stress	5/606	36/18986	0.1388888888888889	4.351393472680601	3.654609021903459	0.005417406184417658	0.044604998583850065	0.03463089560880073	KLF4/TGFB3/KLF2/NOS3/SMAD6	5
