ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0046348	amino sugar catabolic process	3/161	15/18986	0.2	23.585093167701864	8.092321905039281	2.5267147691799316e-4	0.011976628005912876	0.00965471011802437	ALDH1A1/CHI3L2/CHI3L1	3
GO:0045765	regulation of angiogenesis	11/161	360/18986	0.030555555555555555	3.60327812284334	4.611718245904081	2.586117865186799e-4	0.012057244604247962	0.009719697515749522	FOXO4/WARS1/CXCR4/F3/IL1B/SFRP2/CHI3L1/THBS1/HSPB1/ANGPT2/ADAMTS9	11
GO:0009408	response to heat	6/161	106/18986	0.05660377358490566	6.675026368217509	5.418393825831423	2.872731940529844e-4	0.013177499417527218	0.01062276768501528	HSPA1A/DNAJB1/HSPA1B/THBS1/HSPA6/HSPB1	6
GO:0034605	cellular response to heat	5/161	69/18986	0.07246376811594203	8.545323611486182	5.806668468787733	2.9895566417355963e-4	0.013373913974148138	0.010781103203677046	HSPA1A/DNAJB1/HSPA1B/THBS1/HSPA6	5
GO:0010273	detoxification of copper ion	3/161	16/18986	0.1875	22.111024844720497	7.812434497127579	3.0904786883363005e-4	0.013373913974148138	0.010781103203677046	MT1F/MT1H/MT1G	3
GO:1990169	stress response to copper ion	3/161	16/18986	0.1875	22.111024844720497	7.812434497127579	3.0904786883363005e-4	0.013373913974148138	0.010781103203677046	MT1F/MT1H/MT1G	3
GO:0009259	ribonucleotide metabolic process	11/161	368/18986	0.029891304347826088	3.5249459897380504	4.5233504399542594	3.1187383865499143e-4	0.013373913974148138	0.010781103203677046	NUPR1/HSPA1A/DDIT4/HSPA1B/ND5/ND3/ATP6/ND4/ND1/ND2/ND4L	11
GO:1901342	regulation of vasculature development	11/161	369/18986	0.02981029810298103	3.515393290578868	4.5124767595845166	3.191393605359913e-4	0.013373913974148138	0.010781103203677046	FOXO4/WARS1/CXCR4/F3/IL1B/SFRP2/CHI3L1/THBS1/HSPB1/ANGPT2/ADAMTS9	11
GO:0032413	negative regulation of ion transmembrane transporter activity	5/161	70/18986	0.07142857142857142	8.423247559893522	5.754121896713945	3.197700950218261e-4	0.013373913974148138	0.010781103203677046	RRAD/GEM/KCNE4/HAMP/DRD2	5
GO:0031099	regeneration	8/161	204/18986	0.0392156862745098	4.624528072098404	4.813338222520695	3.573547409509258e-4	0.0145900561538018	0.011761470983411177	GLI1/LGR6/CYTB/EGFR/GFAP/TNC/ANGPT2/FZD9	8
